1	1000	10
54	27	0	1
52	28	1	1
56	26	1	1
44	33	0	1
63	23	0	1
69	21	1	1
76	19	0	1
41	35	0	1
55	26	0	1
42	34	1	1
46	31	1	1
57	25	1	1
89	16	1	1
59	24	0	1
44	32	1	1
54	26	0	1
78	18	0	1
70	20	1	1
66	21	0	1
69	20	0	1
81	17	1	1
86	16	0	1
55	25	1	1
44	31	1	1
47	29	0	1
52	26	0	1
54	25	0	1
45	30	1	1
50	27	1	1
56	24	0	1
46	29	0	1
83	16	1	1
78	17	1	1
49	27	0	1
88	15	1	1
40	33	0	1
41	32	1	1
57	23	1	1
52	25	1	1
65	20	1	1
36	36	1	1
54	24	1	1
61	21	1	1
71	18	0	1
44	29	0	1
58	22	0	1
75	17	1	1
85	15	0	1
47	27	1	1
55	23	1	1
45	28	1	1
83	15	1	1
54	23	1	1
46	27	1	1
59	21	0	1
68	18	0	1
47	26	1	1
61	20	1	1
42	29	0	1
38	32	0	1
67	18	1	1
48	25	1	1
70	17	1	1
79	15	1	1
37	32	1	1
74	16	1	1
38	31	0	1
47	25	1	1
39	30	1	1
53	22	1	1
61	19	0	1
68	17	1	1
64	18	1	1
60	19	0	1
76	15	0	1
54	21	1	1
81	14	1	1
45	25	1	1
34	33	1	1
51	22	0	1
40	28	1	1
41	27	0	1
58	19	1	1
44	25	1	1
73	15	1	1
52	21	1	1
39	28	0	1
64	17	0	1
40	27	0	1
45	24	0	1
36	30	0	1
83	13	0	1
49	22	1	1
77	14	1	1
63	17	0	1
38	28	0	1
59	18	1	1
62	17	0	1
70	15	0	1
55	19	0	1
40	26	1	1
61	17	1	1
74	14	0	1
86	12	1	1
33	31	0	1
85	12	0	1
60	17	1	1
51	20	1	1
39	26	0	1
50	20	1	1
40	25	1	1
55	18	1	1
76	13	0	1
47	21	0	1
70	14	0	1
89	11	0	1
65	15	0	1
36	27	1	1
54	18	0	1
88	11	1	1
46	21	1	1
64	15	0	1
33	29	0	1
73	13	1	1
45	21	0	1
59	16	1	1
47	20	0	1
39	24	1	1
72	13	1	1
78	12	1	1
85	11	1	1
55	17	0	1
37	25	1	1
40	23	0	1
61	15	0	1
65	14	0	1
43	21	0	1
82	11	1	1
53	17	0	1
45	20	0	1
50	18	1	1
36	25	0	1
30	30	1	1
81	11	0	1
68	13	0	1
40	22	0	1
80	11	1	1
73	12	1	1
35	25	0	1
38	23	0	1
58	15	0	1
31	28	0	1
51	17	0	1
72	12	1	1
36	24	1	1
48	18	0	1
86	10	0	1
66	13	1	1
57	15	0	1
50	17	0	1
85	10	1	1
77	11	1	1
47	18	1	1
70	12	1	1
42	20	0	1
69	12	1	1
46	18	1	1
55	15	0	1
34	24	1	1
74	11	0	1
37	22	0	1
29	28	0	1
58	14	0	1
90	9	1	1
81	10	0	1
54	15	1	1
62	13	1	1
35	23	0	1
73	11	1	1
32	25	1	1
53	15	0	1
33	24	1	1
34	23	0	1
71	11	1	1
39	20	1	1
43	18	1	1
86	9	0	1
77	10	0	1
35	22	0	1
55	14	1	1
59	13	1	1
51	15	1	1
45	17	1	1
76	10	0	1
69	11	1	1
29	26	0	1
83	9	0	1
57	13	0	1
37	20	0	1
74	10	0	1
32	23	1	1
61	12	0	1
52	14	1	1
33	22	0	1
66	11	0	1
90	8	1	1
40	18	1	1
65	11	0	1
55	13	1	1
34	21	0	1
42	17	0	1
71	10	0	1
88	8	1	1
39	18	0	1
54	13	1	1
87	8	0	1
77	9	0	1
33	21	0	1
69	10	1	1
30	23	0	1
43	16	0	1
49	14	1	1
36	19	1	1
85	8	0	1
34	20	1	1
68	10	1	1
52	13	0	1
56	12	0	1
42	16	1	1
28	24	1	1
32	21	0	1
51	13	1	1
66	10	0	1
55	12	1	1
31	21	1	1
81	8	1	1
43	15	1	1
28	23	0	1
58	11	0	1
35	18	0	1
48	13	0	1
78	8	1	1
27	23	0	1
68	9	1	1
34	18	0	1
61	10	1	1
87	7	0	1
32	19	1	1
30	20	1	1
50	12	0	1
75	8	0	1
25	24	0	1
40	15	1	1
26	23	0	1
35	17	1	1
84	7	0	1
32	18	0	1
52	11	0	1
26	22	1	1
38	15	1	1
33	17	0	1
70	8	0	1
62	9	1	1
37	15	1	1
24	23	0	1
29	19	1	1
25	22	1	1
32	17	1	1
60	9	0	1
41	13	0	1
28	19	1	1
24	22	0	1
48	11	0	1
25	21	1	1
35	15	1	1
52	10	1	1
74	7	0	1
37	14	1	1
57	9	1	1
32	16	1	1
85	6	0	1
30	17	0	1
63	8	0	1
42	12	0	1
25	20	1	1
45	11	1	1
41	12	0	1
22	22	1	1
44	11	1	1
24	20	1	1
68	7	0	1
25	19	0	1
79	6	0	1
26	18	0	1
29	16	0	1
33	14	0	1
51	9	1	1
27	17	0	1
65	7	0	1
25	18	1	1
56	8	0	1
32	14	0	1
64	7	1	1
74	6	1	1
40	11	0	1
29	15	0	1
31	14	1	1
27	16	0	1
25	17	1	1
28	15	0	1
35	12	0	1
70	6	0	1
42	10	0	1
22	19	1	1
26	16	1	1
46	9	0	1
23	18	1	1
68	6	0	1
29	14	1	1
31	13	1	1
21	19	0	1
22	18	1	1
33	12	0	1
30	13	0	1
26	15	1	1
65	6	0	1
43	9	0	1
35	11	0	1
55	7	0	1
20	19	0	1
27	14	1	1
34	11	0	1
22	17	1	1
62	6	0	1
37	10	0	1
41	9	1	1
26	14	0	1
19	19	1	1
36	10	1	1
45	8	1	1
24	15	0	1
51	7	0	1
59	6	0	1
44	8	0	1
27	13	1	1
50	7	1	1
43	8	0	1
57	6	0	1
19	18	0	1
24	14	1	1
48	7	1	1
22	15	0	1
55	6	0	1
41	8	0	1
25	13	0	1
18	18	1	1
36	9	0	1
54	6	0	1
29	11	0	1
21	15	0	1
24	13	1	1
31	10	0	1
44	7	1	1
18	17	0	1
18	16	1	1
41	7	0	1
22	13	1	1
47	6	0	1
40	7	1	1
23	12	0	1
39	7	0	1
34	8	1	1
45	6	1	1
27	10	0	1
38	7	1	1
24	11	1	1
33	8	1	1
44	6	0	1
43	6	0	1
23	11	0	1
18	14	1	1
28	9	0	1
35	7	0	1
24	10	1	1
16	15	1	1
40	6	0	1
39	6	1	1
15	15	1	1
28	8	1	1
20	11	0	1
18	12	1	1
36	6	0	1
16	13	1	1
23	9	1	1
17	12	0	1
25	8	0	1
18	11	0	1
31	6	0	1
23	8	1	1
15	12	0	1
16	11	0	1
21	8	1	1
14	12	0	1
15	11	0	1
16	10	1	1
14	11	1	1
17	9	0	1
19	8	0	1
25	6	0	1
18	8	1	1
13	11	0	1
14	10	0	1
23	6	1	1
17	8	1	1
16	8	1	1
21	6	1	1
18	7	1	1
19	6	1	1
14	8	0	1
16	7	1	1
18	6	0	1
12	9	0	1
13	8	0	1
11	9	0	1


337	1000	1000
90	89	1	1
90	88	0	1
89	88	0	1
90	87	1	1
89	87	0	1
88	87	1	1
90	85	1	1
88	86	0	1
87	86	0	1
88	85	1	1
90	83	1	1
88	84	0	1
86	85	1	1
86	84	1	1
90	80	0	1
86	80	1	1
88	78	0	1
83	82	1	1
84	81	1	1
86	79	0	1
87	78	1	1
83	81	1	1
84	80	0	1
86	78	1	1
88	76	0	1
85	78	0	1
87	76	0	1
82	80	0	1
86	76	1	1
88	74	1	1
89	73	0	1
90	72	0	1
86	75	0	1
87	74	1	1
80	80	0	1
82	78	0	1
80	79	1	1
85	74	1	1
87	72	0	1
80	78	1	1
82	76	1	1
83	75	0	1
84	74	0	1
86	72	1	1
82	75	1	1
84	73	1	1
90	68	1	1
90	67	0	1
81	74	0	1
86	69	0	1
82	72	0	1
84	70	0	1
77	76	0	1
78	74	1	1
81	71	1	1
87	66	1	1
82	70	0	1
83	69	1	1
77	74	1	1
80	70	1	1
81	69	0	1
82	68	1	1
87	64	0	1
88	63	0	1
79	70	1	1
80	69	1	1
89	62	0	1
82	67	0	1
87	63	0	1
84	65	0	1
82	66	1	1
87	62	1	1
85	63	0	1
86	62	1	1
75	71	0	1
90	59	1	1
78	68	1	1
88	60	0	1
85	62	1	1
73	72	0	1
74	71	1	1
86	61	1	1
83	63	0	1
87	60	0	1
90	58	0	1
84	62	1	1
81	64	0	1
74	70	1	1
75	69	0	1
86	60	1	1
78	66	0	1
79	65	0	1
87	59	1	1
81	63	0	1
85	60	1	1
76	67	0	1
86	59	1	1
78	65	0	1
71	71	0	1
80	63	0	1
72	70	1	1
74	68	0	1
75	67	0	1
77	65	1	1
85	58	1	1
79	62	0	1
89	55	1	1
74	66	0	1
80	61	1	1
84	58	1	1
77	63	0	1
85	57	0	1
89	54	1	1
87	55	0	1
78	61	1	1
82	58	0	1
73	65	0	1
74	64	1	1
86	55	0	1
76	62	0	1
69	68	0	1
70	67	0	1
90	52	1	1
73	64	0	1
88	53	0	1
80	58	0	1
76	61	1	1
69	67	0	1
70	66	0	1
74	62	0	1
88	52	0	1
83	55	0	1
76	60	1	1
69	66	0	1
77	59	0	1
89	51	0	1
81	56	1	1
72	63	1	1
84	54	1	1
78	58	1	1
82	55	1	1
90	50	1	1
75	60	0	1
88	51	1	1
76	59	0	1
80	56	1	1
86	52	1	1
78	57	1	1
74	60	1	1
87	51	1	1
75	59	1	1
85	52	1	1
69	64	1	1
80	55	0	1
77	57	0	1
87	50	0	1
82	53	1	1
79	55	0	1
70	62	0	1
71	61	1	1
72	60	1	1
90	48	1	1
83	52	1	1
73	59	1	1
78	55	1	1
67	64	0	1
68	63	1	1
77	55	0	1
73	58	1	1
90	47	0	1
74	57	0	1
79	53	0	1
72	58	1	1
85	49	0	1
77	54	0	1
67	62	0	1
86	48	0	1
79	52	0	1
89	46	0	1
87	47	0	1
67	61	1	1
69	59	1	1
83	49	1	1
78	52	1	1
75	54	0	1
86	47	1	1
64	63	1	1
84	48	1	1
66	61	1	1
68	59	0	1
74	54	1	1
75	53	1	1
81	49	1	1
64	62	1	1
66	60	1	1
86	46	1	1
76	52	1	1
73	54	1	1
77	51	1	1
80	49	0	1
87	45	1	1
66	59	1	1
72	54	1	1
67	58	0	1
88	44	1	1
90	43	1	1
73	53	0	1
84	46	1	1
77	50	1	1
62	62	0	1
63	61	1	1
64	60	0	1
65	59	0	1
83	46	1	1
81	47	1	1
73	52	1	1
90	42	0	1
80	47	1	1
78	48	0	1
68	55	0	1
89	42	1	1
62	60	0	1
63	59	0	1
88	42	1	1
82	45	0	1
75	49	0	1
78	47	0	1
89	41	1	1
81	45	0	1
65	56	1	1
84	43	1	1
75	48	0	1
72	50	1	1
69	52	0	1
73	49	1	1
85	42	0	1
87	41	0	1
66	54	0	1
68	52	1	1
62	57	0	1
63	56	1	1
72	49	0	1
82	43	1	1
78	45	0	1
73	48	1	1
76	46	1	1
67	52	1	1
81	43	0	1
61	57	1	1
79	44	1	1
62	56	1	1
72	48	1	1
82	42	0	1
90	38	0	1
60	57	0	1
61	56	0	1
63	54	0	1
85	40	1	1
68	50	0	1
69	49	1	1
66	51	1	1
58	58	1	1
82	41	0	1
70	48	1	1
84	40	0	1
73	46	0	1
63	53	0	1
68	49	1	1
83	40	1	1
59	56	1	1
75	44	1	1
60	55	0	1
66	50	1	1
80	41	0	1
78	42	0	1
63	52	0	1
84	39	1	1
68	48	1	1
65	50	1	1
59	55	0	1
72	45	1	1
66	49	1	1
85	38	1	1
87	37	1	1
63	51	0	1
73	44	0	1
80	40	1	1
74	43	0	1
60	53	1	1
69	46	0	1
61	52	0	1
66	48	0	1
79	40	0	1
81	39	1	1
85	37	0	1
73	43	1	1
58	54	0	1
78	40	1	1
82	38	0	1
89	35	0	1
61	51	0	1
84	37	0	1
74	42	0	1
62	50	1	1
67	46	0	1
70	44	1	1
81	38	0	1
75	41	1	1
83	37	0	1
59	52	0	1
68	45	0	1
65	47	0	1
87	35	0	1
76	40	0	1
62	49	1	1
66	46	1	1
67	45	1	1
86	35	0	1
59	51	1	1
64	47	0	1
79	38	1	1
88	34	0	1
83	36	1	1
55	54	1	1
80	37	0	1
87	34	0	1
60	49	1	1
89	33	0	1
61	48	1	1
86	34	1	1
73	40	1	1
55	53	0	1
62	47	0	1
58	50	1	1
59	49	1	1
78	37	0	1
74	39	1	1
64	45	1	1
54	53	1	1
68	42	1	1
56	51	1	1
62	46	0	1
77	37	1	1
73	39	0	1
86	33	0	1
60	47	1	1
64	44	0	1
78	36	0	1
72	39	0	1
55	51	0	1
80	35	1	1
65	43	0	1
90	31	0	1
62	45	0	1
58	48	1	1
66	42	0	1
71	39	1	1
64	43	0	1
61	45	1	1
56	49	0	1
65	42	1	1
88	31	0	1
63	43	0	1
52	52	1	1
56	48	0	1
84	32	0	1
64	42	0	1
67	40	0	1
58	46	0	1
86	31	0	1
62	43	0	1
74	36	1	1
68	39	1	1
60	44	1	1
85	31	0	1
64	41	1	1
57	46	1	1
69	38	0	1
67	39	0	1
58	45	1	1
79	33	0	1
59	44	0	1
72	36	1	1
68	38	1	1
76	34	0	1
89	29	0	1
57	45	0	1
75	34	0	1
54	47	0	1
65	39	1	1
79	32	0	1
72	35	0	1
81	31	1	1
66	38	0	1
50	50	1	1
78	32	0	1
53	47	0	1
69	36	0	1
73	34	1	1
65	38	0	1
85	29	1	1
88	28	0	1
68	36	0	1
84	29	1	1
90	27	0	1
80	30	1	1
60	40	1	1
50	48	1	1
51	47	1	1
63	38	1	1
52	46	0	1
77	31	1	1
53	45	0	1
85	28	0	1
82	29	0	1
74	32	1	1
62	38	1	1
50	47	0	1
81	29	0	1
87	27	1	1
51	46	0	1
73	32	1	1
86	27	0	1
89	26	0	1
70	33	0	1
66	35	1	1
77	30	0	1
82	28	1	1
85	27	1	1
88	26	1	1
65	35	1	1
49	46	1	1
90	25	1	1
51	44	1	1
59	38	0	1
56	40	0	1
52	43	1	1
77	29	0	1
72	31	0	1
57	39	1	1
74	30	0	1
67	33	1	1
76	29	0	1
81	27	1	1
84	26	0	1
64	34	1	1
75	29	0	1
87	25	1	1
48	45	1	1
58	37	1	1
55	39	0	1
67	32	0	1
89	24	1	1
59	36	0	1
57	37	1	1
78	27	0	1
60	35	0	1
72	29	1	1
69	30	0	1
47	44	0	1
48	43	1	1
86	24	0	1
55	37	0	1
78	26	1	1
52	39	1	1
56	36	1	1
53	38	1	1
64	31	1	1
45	44	1	1
58	34	0	1
82	24	1	1
70	28	0	1
61	32	0	1
78	25	1	1
50	39	0	1
44	44	1	1
69	28	0	1
84	23	1	1
80	24	1	1
48	40	0	1
60	32	0	1
66	29	0	1
87	22	0	1
83	23	1	1
50	38	0	1
90	21	0	1
67	28	0	1
52	36	0	1
55	34	1	1
60	31	0	1
64	29	1	1
66	28	0	1
56	33	1	1
77	24	0	1
71	26	0	1
80	23	1	1
46	40	0	1
68	27	1	1
87	21	0	1
48	38	0	1
76	24	0	1
52	35	1	1
67	27	1	1
90	20	0	1
75	24	1	1
50	36	1	1
46	39	1	1
78	23	0	1
47	38	0	1
81	22	0	1
74	24	0	1
71	25	1	1
77	23	0	1
80	22	1	1
65	27	0	1
53	33	1	1
58	30	0	1
47	37	1	1
56	31	0	1
48	36	1	1
64	27	1	1
54	32	1	1
75	23	0	1
43	40	0	1
66	26	0	1
44	39	1	1
59	29	0	1
45	38	1	1
71	24	0	1
46	37	1	1
63	27	0	1
51	33	0	1
41	41	1	1
48	35	0	1
70	24	1	1
60	28	0	1
73	23	1	1
54	31	0	1
52	32	1	1
61	27	0	1
82	20	0	1
78	21	0	1
43	38	1	1
71	23	1	1
68	24	1	1
74	22	1	1
77	21	1	1
85	19	1	1
46	35	1	1
67	24	0	1
40	40	0	1
41	39	0	1
47	34	0	1
84	19	0	1
57	28	0	1
53	30	1	1
69	23	0	1
63	25	1	1
75	21	0	1
56	28	1	1
58	27	1	1
40	39	0	1
42	37	0	1
50	31	1	1
67	23	1	1
57	27	1	1
85	18	1	1
69	22	0	1
46	33	0	1
41	37	0	1
54	28	0	1
42	36	0	1
63	24	0	1
47	32	1	1
79	19	1	1
50	30	1	1
62	24	0	1
48	31	0	1
53	28	0	1
67	22	0	1
46	32	1	1
64	23	1	1
49	30	0	1
77	19	0	1
73	20	0	1
81	18	1	1
56	26	0	1
52	28	0	1
58	25	0	1
85	17	1	1
48	30	1	1
60	24	0	1
53	27	1	1
51	28	1	1
84	17	1	1
46	31	0	1
83	17	0	1
44	32	0	1
52	27	1	1
61	23	1	1
50	28	1	1
45	31	1	1
82	17	0	1
77	18	0	1
66	21	0	1
60	23	1	1
81	17	0	1
43	32	0	1
55	25	0	1
57	24	0	1
76	18	1	1
39	35	1	1
65	21	1	1
68	20	0	1
52	26	0	1
75	18	0	1
45	30	1	1
56	24	0	1
48	28	0	1
42	32	1	1
61	22	1	1
89	15	0	1
58	23	1	1
74	18	1	1
37	36	0	1
70	19	0	1
53	25	1	1
55	24	1	1
47	28	0	1
73	18	1	1
82	16	1	1
41	32	1	1
42	31	1	1
52	25	1	1
43	30	0	1
56	23	0	1
39	33	0	1
80	16	0	1
71	18	0	1
75	17	0	1
85	15	0	1
51	25	1	1
79	16	0	1
63	20	1	1
36	35	0	1
57	22	1	1
38	33	1	1
39	32	0	1
78	16	1	1
43	29	1	1
83	15	0	1
46	27	1	1
69	18	1	1
56	22	0	1
35	35	0	1
68	18	1	1
42	29	0	1
58	21	1	1
81	15	0	1
71	17	1	1
70	17	0	1
85	14	0	1
66	18	0	1
44	27	1	1
79	15	0	1
38	31	0	1
49	24	1	1
42	28	0	1
90	13	0	1
45	26	1	1
73	16	0	1
89	13	0	1
34	34	0	1
67	17	1	1
42	27	0	1
81	14	1	1
87	13	1	1
39	29	0	1
66	17	0	1
59	19	0	1
43	26	0	1
86	13	0	1
36	31	0	1
53	21	1	1
48	23	1	1
46	24	0	1
58	19	1	1
50	22	1	1
55	20	1	1
61	18	1	1
84	13	1	1
78	14	1	1
34	32	1	1
64	17	1	1
47	23	1	1
54	20	0	1
49	22	1	1
77	14	0	1
67	16	1	1
63	17	1	1
38	28	1	1
59	18	0	1
46	23	0	1
88	12	1	1
50	21	0	1
42	25	0	1
61	17	1	1
86	12	1	1
49	21	1	1
79	13	1	1
54	19	1	1
33	31	1	1
51	20	0	1
68	15	1	1
46	22	1	1
48	21	0	1
56	18	1	1
59	17	0	1
37	27	0	1
83	12	1	1
62	16	1	1
66	15	1	1
33	30	0	1
76	13	0	1
52	19	0	1
70	14	0	1
89	11	0	1
75	13	1	1
44	22	1	1
31	31	1	1
48	20	0	1
53	18	1	1
56	17	0	1
79	12	1	1
59	16	0	1
72	13	0	1
49	19	1	1
31	30	1	1
32	29	1	1
33	28	0	1
71	13	0	1
40	23	0	1
83	11	0	1
38	24	1	1
70	13	1	1
53	17	1	1
90	10	0	1
31	29	1	1
32	28	0	1
47	19	0	1
33	27	0	1
74	12	1	1
37	24	0	1
68	13	1	1
34	26	1	1
52	17	1	1
42	21	0	1
73	12	1	1
38	23	1	1
87	10	1	1
58	15	0	1
32	27	0	1
54	16	0	1
36	24	0	1
86	10	0	1
50	17	0	1
84	10	0	1
40	21	0	1
31	27	0	1
49	17	0	1
32	26	0	1
63	13	1	1
39	21	0	1
58	14	1	1
45	18	1	1
62	13	1	1
35	23	1	1
73	11	1	1
40	20	0	1
57	14	1	1
44	18	1	1
33	24	0	1
72	11	1	1
79	10	0	1
29	27	1	1
39	20	0	1
60	13	1	1
43	18	0	1
70	11	1	1
35	22	0	1
59	13	0	1
85	9	0	1
45	17	1	1
76	10	1	1
40	19	0	1
63	12	1	1
54	14	1	1
29	26	1	1
50	15	1	1
30	25	0	1
34	22	1	1
68	11	0	1
57	13	1	1
49	15	1	1
35	21	0	1
43	17	1	1
73	10	0	1
66	11	0	1
36	20	1	1
31	23	1	1
78	9	1	1
39	18	1	1
50	14	0	1
29	24	0	1
77	9	1	1
33	21	0	1
46	15	1	1
53	13	0	1
36	19	0	1
76	9	0	1
38	18	1	1
31	22	0	1
40	17	0	1
45	15	1	1
48	14	0	1
42	16	1	1
37	18	0	1
39	17	0	1
51	13	1	1
44	15	0	1
30	22	0	1
60	11	1	1
66	10	1	1
73	9	0	1
50	13	1	1
27	24	1	1
54	12	1	1
34	19	0	1
64	10	0	1
71	9	1	1
29	22	0	1
70	9	0	1
45	14	0	1
28	22	0	1
88	7	0	1
36	17	0	1
51	12	1	1
87	7	0	1
76	8	1	1
86	7	1	1
40	15	1	1
60	10	1	1
46	13	1	1
28	21	1	1
39	15	1	1
48	12	0	1
41	14	0	1
44	13	1	1
71	8	0	1
47	12	0	1
56	10	1	1
35	16	1	1
37	15	1	1
61	9	1	1
32	17	1	1
34	16	0	1
36	15	1	1
49	11	0	1
67	8	1	1
28	19	0	1
44	12	0	1
24	22	1	1
33	16	1	1
25	21	0	1
74	7	1	1
47	11	1	1
73	7	1	1
56	9	0	1
84	6	1	1
63	8	1	1
50	10	1	1
71	7	1	1
33	15	0	1
26	19	0	1
41	12	0	1
49	10	1	1
27	18	1	1
68	7	1	1
25	19	0	1
43	11	1	1
78	6	1	1
29	16	0	1
76	6	0	1
35	13	0	1
32	14	0	1
37	12	1	1
26	17	1	1
21	21	0	1
44	10	0	1
40	11	1	1
62	7	1	1
72	6	1	1
36	12	0	1
24	18	0	1
54	8	0	1
39	11	1	1
33	13	0	1
71	6	0	1
51	8	0	1
29	14	0	1
20	20	1	1
25	16	0	1
57	7	1	1
36	11	0	1
44	9	1	1
23	17	1	1
30	13	0	1
48	8	0	1
38	10	1	1
27	14	1	1
63	6	0	1
47	8	1	1
25	15	0	1
34	11	0	1
22	17	1	1
31	12	0	1
52	7	1	1
40	9	1	1
39	9	0	1
58	6	0	1
57	6	1	1
19	18	0	1
34	10	0	1
26	13	1	1
21	16	0	1
48	7	1	1
42	8	1	1
37	9	0	1
33	10	0	1
18	18	0	1
23	14	0	1
46	7	1	1
35	9	0	1
45	7	0	1
24	13	0	1
39	8	0	1
26	12	1	1
22	14	0	1
44	7	0	1
38	8	0	1
30	10	0	1
37	8	1	1
29	10	1	1
24	12	0	1
35	8	1	1
40	7	1	1
25	11	0	1
17	16	1	1
45	6	1	1
38	7	0	1
22	12	1	1
28	9	0	1
25	10	1	1
27	9	0	1
40	6	0	1
34	7	0	1
26	9	0	1
23	10	0	1
38	6	1	1
37	6	1	1
20	11	1	1
36	6	0	1
27	8	0	1
21	10	1	1
17	12	0	1
29	7	1	1
20	10	1	1
33	6	1	1
28	7	0	1
19	9	1	1
14	12	1	1
13	12	1	1
17	9	0	1
13	11	0	1
19	7	0	1
15	8	1	1
13	9	0	1
19	6	1	1
15	7	1	1
17	6	0	1
14	7	1	1
12	8	0	1
13	7	0	1
15	6	1	1
11	8	1	1
11	7	1	1
12	6	0	1
8	8	0	1
9	7	1	1
6	6	0	1


338	1000	1000
89	88	0	1
90	87	0	1
90	86	0	1
89	86	1	1
88	86	1	1
89	85	0	1
90	84	0	1
89	84	0	1
87	85	0	1
87	84	1	1
88	83	1	1
86	84	0	1
87	83	0	1
89	81	1	1
85	84	0	1
87	82	1	1
89	80	0	1
90	79	1	1
89	79	0	1
85	81	0	1
87	79	1	1
90	76	0	1
83	82	1	1
85	80	0	1
86	79	1	1
89	76	1	1
83	81	0	1
87	77	0	1
88	76	0	1
83	80	0	1
87	76	1	1
89	74	1	1
82	80	0	1
85	77	0	1
89	73	0	1
85	76	0	1
80	80	0	1
80	79	0	1
81	78	1	1
83	76	0	1
90	70	1	1
84	75	0	1
87	72	0	1
81	77	1	1
84	74	1	1
90	69	1	1
87	71	0	1
88	70	1	1
81	76	1	1
89	69	0	1
90	68	1	1
80	76	0	1
81	75	1	1
83	73	0	1
90	67	0	1
81	74	1	1
82	73	0	1
89	67	1	1
85	70	1	1
90	66	1	1
79	75	1	1
80	74	1	1
81	73	0	1
78	75	0	1
80	73	1	1
78	74	1	1
79	73	0	1
86	67	1	1
83	69	0	1
84	68	0	1
85	67	0	1
78	73	0	1
80	71	1	1
86	66	1	1
81	70	1	1
88	64	1	1
75	75	0	1
77	73	0	1
78	72	1	1
86	65	0	1
88	63	1	1
78	71	0	1
74	74	1	1
74	73	0	1
76	71	1	1
87	62	1	1
77	70	0	1
79	68	1	1
82	65	1	1
74	72	0	1
90	59	0	1
84	63	0	1
88	60	1	1
74	71	1	1
77	68	0	1
87	60	1	1
79	66	0	1
88	59	1	1
73	71	1	1
76	68	1	1
89	58	1	1
80	64	1	1
73	70	0	1
74	69	1	1
88	58	0	1
85	60	0	1
77	66	0	1
78	65	1	1
90	56	0	1
75	67	0	1
76	66	0	1
78	64	0	1
79	63	0	1
81	61	0	1
76	65	0	1
88	56	1	1
78	63	0	1
83	59	0	1
72	68	1	1
84	58	1	1
82	59	0	1
75	64	0	1
80	60	0	1
87	55	1	1
71	67	1	1
86	55	1	1
89	53	0	1
84	56	1	1
77	61	0	1
69	68	1	1
73	64	1	1
88	53	0	1
83	56	0	1
89	52	1	1
77	60	0	1
70	66	1	1
85	54	0	1
79	58	0	1
88	52	0	1
75	61	0	1
76	60	1	1
71	64	1	1
78	58	1	1
87	52	0	1
85	53	1	1
90	50	1	1
88	51	0	1
83	54	1	1
70	64	1	1
73	61	0	1
89	50	0	1
78	57	1	1
87	51	0	1
82	54	0	1
75	59	1	1
71	62	1	1
83	53	0	1
72	61	1	1
81	54	0	1
84	52	0	1
79	55	0	1
76	57	1	1
72	60	0	1
90	48	0	1
88	49	0	1
66	65	0	1
67	64	0	1
68	63	0	1
79	54	0	1
82	52	0	1
87	49	1	1
66	64	1	1
79	53	0	1
89	47	1	1
87	48	1	1
68	61	0	1
74	56	0	1
69	60	0	1
75	55	1	1
71	58	0	1
79	52	0	1
82	50	1	1
64	64	1	1
74	55	1	1
71	57	0	1
86	47	1	1
66	61	0	1
82	49	1	1
89	45	1	1
80	50	0	1
74	54	1	1
63	63	1	1
72	55	1	1
84	47	1	1
82	48	0	1
69	57	0	1
77	51	0	1
74	53	0	1
70	56	1	1
87	45	0	1
83	47	0	1
78	50	0	1
67	58	0	1
68	57	1	1
88	44	0	1
73	53	0	1
80	48	1	1
71	54	0	1
78	49	0	1
83	46	0	1
72	53	0	1
76	50	1	1
69	55	1	1
64	59	1	1
82	46	0	1
80	47	0	1
67	56	0	1
75	50	1	1
68	55	0	1
63	59	0	1
65	57	1	1
86	43	0	1
77	48	1	1
90	41	0	1
80	46	0	1
61	60	1	1
62	59	0	1
69	53	0	1
89	41	1	1
76	48	0	1
81	45	1	1
82	44	0	1
80	45	1	1
62	58	1	1
83	43	0	1
66	54	1	1
68	52	0	1
64	55	0	1
73	48	1	1
70	50	1	1
87	40	0	1
62	56	1	1
65	53	1	1
82	42	0	1
78	44	1	1
88	39	0	1
67	51	1	1
71	48	0	1
85	40	1	1
68	50	1	1
79	43	1	1
77	44	0	1
69	49	0	1
66	51	0	1
58	58	0	1
59	57	1	1
73	46	1	1
88	38	0	1
63	53	0	1
68	49	0	1
81	41	0	1
87	38	1	1
61	54	0	1
89	37	0	1
73	45	0	1
82	40	1	1
80	41	1	1
63	52	1	1
84	39	0	1
78	42	1	1
86	38	1	1
71	46	0	1
64	51	1	1
88	37	1	1
65	50	0	1
57	57	0	1
58	56	0	1
59	55	0	1
90	36	0	1
62	52	1	1
70	46	1	1
64	50	0	1
68	47	1	1
71	45	0	1
58	55	1	1
59	54	1	1
60	53	0	1
88	36	1	1
75	42	1	1
63	50	0	1
85	37	0	1
64	49	1	1
57	55	0	1
58	54	1	1
65	48	1	1
60	52	0	1
61	51	0	1
74	42	1	1
69	45	1	1
72	43	1	1
81	38	0	1
58	53	1	1
90	34	0	1
87	35	1	1
76	40	0	1
69	44	1	1
89	34	0	1
84	36	1	1
70	43	1	1
81	37	1	1
65	46	0	1
71	42	0	1
66	45	1	1
56	53	0	1
63	47	0	1
74	40	1	1
80	37	0	1
58	51	1	1
65	45	0	1
68	43	0	1
54	54	1	1
85	34	1	1
